Player,Agents,Kills,Deaths,Assists,Average Damage Per Round,Assists Per Round,Kills Per Round,First Kills,First Deaths,simple_score
Juicy,raze,143,137,30,143.0,0.16,0.77,34,35,-1.1400000000000001
Juicy,yoru,84,93,30,131.0,0.24,0.67,20,19,0.32000000000000006
Juicy,"jett, raze, yoru",260,260,65,140.0,0.19,0.74,65,61,-3.7700000000000005
Boaster,astra,59,60,34,119.0,0.36,0.63,11,7,1.4799999999999995
Boaster,omen,103,156,90,81.0,0.35,0.41,16,22,-0.6300000000000001
Boaster,viper,37,45,25,109.0,0.35,0.52,6,4,1.56
Boaster,"astra, omen, viper",199,261,149,94.0,0.36,0.47,33,33,-1.5300000000000002
Alfajer,chamber,65,36,8,187.0,0.14,1.16,13,7,2.4699999999999998
Alfajer,cypher,58,50,6,158.0,0.09,0.89,7,3,2.26
Alfajer,iso,19,35,9,92.0,0.21,0.44,2,8,0.77
Alfajer,killjoy,158,109,18,178.0,0.11,0.98,33,13,1.57
Alfajer,raze,70,52,14,182.0,0.2,0.99,14,9,2.11
Alfajer,"chamber, cypher, iso, killjoy, neon, raze",392,301,60,168.0,0.14,0.94,73,45,-1.7400000000000002
Chronicle,cypher,27,27,11,122.0,0.26,0.63,3,2,1.91
Chronicle,sage,46,41,36,121.0,0.51,0.65,5,5,1.87
Chronicle,viper,177,144,57,156.0,0.25,0.78,22,13,1.2899999999999998
Chronicle,vyse,38,30,19,136.0,0.34,0.68,5,3,2.08
Chronicle,"cypher, killjoy, sage, viper, vyse",302,257,127,141.0,0.3,0.72,35,25,-0.07000000000000028
crashies,fade,96,100,59,113.0,0.37,0.6,8,6,1.4999999999999996
crashies,sova,177,154,61,135.0,0.24,0.69,12,5,1.7800000000000002
crashies,"fade, sova",273,254,120,126.0,0.29,0.65,20,11,1.1
kaajak,jett,67,45,10,172.0,0.14,0.94,21,7,2.0999999999999996
kaajak,neon,53,50,4,150.0,0.06,0.82,14,15,0.8799999999999999
kaajak,raze,64,63,10,125.0,0.11,0.71,10,15,0.5699999999999998
kaajak,yoru,143,132,42,135.0,0.22,0.74,34,28,-0.4900000000000002
kaajak,"jett, neon, raze, yoru",327,290,66,142.0,0.16,0.78,79,65,-4.140000000000001
Boo,astra,18,24,23,76.0,0.62,0.49,1,4,1.4699999999999998
Boo,"astra, omen, viper",39,56,35,87.0,0.43,0.48,2,8,0.9799999999999998
Wo0t,"breach, fade, gekko, jett",51,59,29,119.0,0.36,0.63,8,12,0.9799999999999995
benjyfishy,killjoy,39,44,5,133.0,0.09,0.67,9,3,1.7899999999999998
benjyfishy,"cypher, killjoy",51,60,9,120.0,0.11,0.63,10,5,1.44
RieNs,sova,26,33,12,132.0,0.27,0.58,4,4,1.77
RieNs,"fade, sova, viper",51,61,20,125.0,0.25,0.63,7,10,1.13
MiniBoo,yoru,21,29,3,98.0,0.08,0.57,3,2,1.43
MiniBoo,"neon, raze, yoru",52,64,7,106.0,0.09,0.64,10,9,0.89
Serial,cypher,39,41,9,109.0,0.15,0.64,7,5,1.3800000000000001
Serial,"astra, cypher, gekko, killjoy",81,97,23,103.0,0.16,0.57,13,10,0.76
kamo,neon,63,70,23,136.0,0.25,0.69,14,17,0.5999999999999996
kamo,"chamber, clove, neon, waylay, yoru",140,141,38,142.0,0.2,0.75,30,32,-0.8300000000000001
nAts,viper,58,59,18,126.0,0.21,0.68,8,4,1.75
nAts,"cypher, viper",71,81,22,121.0,0.2,0.64,9,6,1.4499999999999997
paTiTek,sova,59,79,25,115.0,0.23,0.54,7,9,1.02
paTiTek,"fade, kayo, sova",114,130,39,118.0,0.21,0.61,17,14,0.5999999999999999
keiko,harbor,32,23,6,132.0,0.14,0.76,3,3,1.9200000000000002
keiko,omen,69,63,21,128.0,0.22,0.73,8,5,1.73
keiko,"harbor, iso, omen, raze",142,121,32,133.0,0.17,0.76,16,13,0.9600000000000002
penny,"jett, omen, phoenix, raze",81,83,35,131.0,0.29,0.67,15,12,1.0699999999999998
N4RRATE,breach,31,29,19,131.0,0.48,0.78,1,3,2.2700000000000005
N4RRATE,fade,110,92,53,147.0,0.37,0.76,11,10,1.5999999999999996
N4RRATE,gekko,29,38,8,124.0,0.18,0.66,3,6,1.48
N4RRATE,"breach, fade, gekko, tejo",185,174,85,140.0,0.34,0.74,16,23,0.17999999999999972
johnqt,breach,52,46,31,114.0,0.37,0.63,6,3,1.8399999999999996
johnqt,kayo,32,50,21,97.0,0.33,0.5,4,8,1.0
johnqt,skye,20,29,20,89.0,0.5,0.5,0,2,1.6900000000000002
johnqt,viper,43,31,23,130.0,0.37,0.69,3,4,1.9600000000000004
johnqt,"breach, kayo, skye, viper",147,156,95,110.0,0.38,0.59,13,17,0.3700000000000001
Zellsis,cypher,55,55,22,121.0,0.27,0.66,3,7,1.44
Zellsis,killjoy,26,27,9,128.0,0.2,0.59,3,3,1.7700000000000002
Zellsis,viper,20,29,11,103.0,0.28,0.5,4,5,1.31
Zellsis,vyse,51,49,27,117.0,0.33,0.62,7,8,1.32
Zellsis,"cypher, killjoy, viper, vyse",152,160,69,118.0,0.28,0.61,17,23,-0.23000000000000043
zekken,neon,82,48,18,166.0,0.22,0.99,16,18,1.07
zekken,omen,25,34,18,120.0,0.41,0.57,5,4,1.7799999999999998
zekken,raze,51,35,16,153.0,0.26,0.82,14,14,1.2100000000000002
zekken,yoru,29,34,10,138.0,0.25,0.73,9,10,1.3599999999999999
zekken,"neon, omen, raze, waylay, yoru",202,167,65,147.0,0.26,0.81,47,53,-2.7600000000000007
bang,omen,147,137,70,118.0,0.34,0.72,18,13,0.9400000000000002
bang,viper,24,35,13,90.0,0.3,0.55,3,6,1.15
bang,"omen, viper",171,172,83,112.0,0.33,0.69,21,19,0.24
nephh,kayo,31,46,34,110.0,0.58,0.53,2,5,1.71
nephh,viper,42,40,23,121.0,0.34,0.63,6,5,1.6799999999999997
nephh,"breach, kayo, skye, viper",106,122,82,118.0,0.46,0.59,12,14,0.8299999999999998
Levius,cypher,40,47,13,100.0,0.18,0.56,3,8,0.94
Levius,killjoy,39,41,12,129.0,0.19,0.62,2,6,1.5
Levius,"cypher, killjoy, viper, vyse",105,112,28,111.0,0.16,0.59,5,19,-0.040000000000000036
Knight,sova,67,83,33,105.0,0.25,0.5,8,10,0.8
Knight,"cypher, fade, sova",92,113,42,105.0,0.23,0.51,11,16,0.18999999999999995
rushia,harbor,45,28,17,175.0,0.38,1.0,4,3,2.83
rushia,omen,81,99,51,116.0,0.38,0.6,18,12,0.9399999999999995
rushia,"harbor, omen",126,127,68,131.0,0.38,0.7,22,15,0.8900000000000001
whzy,jett,46,30,3,161.0,0.07,1.02,11,9,1.8000000000000003
whzy,neon,82,68,17,163.0,0.19,0.92,15,13,1.4400000000000002
whzy,raze,32,34,9,135.0,0.2,0.71,8,9,1.3599999999999999
whzy,"jett, neon, raze",160,132,29,156.0,0.16,0.89,34,31,-0.48999999999999977
JonahP,breach,38,49,33,105.0,0.47,0.54,2,7,1.3599999999999999
JonahP,fade,26,29,21,114.0,0.49,0.6,2,6,1.6299999999999994
JonahP,viper,56,55,23,120.0,0.27,0.66,4,14,0.7299999999999998
JonahP,"breach, fade, viper",120,133,77,113.0,0.39,0.61,8,27,-0.5700000000000003
trent,fade,65,63,22,125.0,0.24,0.71,7,8,1.4000000000000001
trent,sova,57,35,15,161.0,0.23,0.89,8,1,2.6300000000000003
trent,tejo,30,27,12,132.0,0.28,0.7,4,4,1.9
trent,"fade, sova, tejo",152,125,49,138.0,0.25,0.77,19,13,1.0999999999999999
leaf,killjoy,46,21,8,203.0,0.2,1.15,5,1,3.28
leaf,viper,79,85,31,128.0,0.27,0.7,9,12,1.0499999999999998
leaf,vyse,36,27,12,152.0,0.27,0.8,1,3,2.29
leaf,"killjoy, viper, vyse",161,133,51,149.0,0.26,0.81,15,16,0.96
jawgemo,sage,33,22,16,149.0,0.4,0.83,5,4,2.32
jawgemo,yoru,93,103,30,140.0,0.22,0.69,21,30,-0.6900000000000004
jawgemo,"neon, sage, yoru",144,144,50,144.0,0.25,0.73,32,38,-1.3800000000000003
valyn,omen,121,140,73,110.0,0.37,0.61,14,16,0.48
Midi,breach,31,47,13,93.0,0.22,0.53,2,2,1.4800000000000002
Midi,"breach, gekko",36,62,14,89.0,0.19,0.48,3,2,1.36
happywei,cypher,49,45,12,160.0,0.2,0.83,11,5,2.13
happywei,"cypher, killjoy",57,59,13,147.0,0.17,0.76,12,11,1.2999999999999998
Rarga,"jett, neon, yoru",57,65,12,136.0,0.16,0.76,15,19,0.3800000000000001
coconut,omen,27,46,19,84.0,0.32,0.46,1,5,1.12
coconut,"omen, viper",34,60,22,83.0,0.29,0.45,1,6,0.9699999999999998
Viva,sova,33,65,21,108.0,0.28,0.44,4,2,1.6
artzin,"breach, gekko, harbor",31,60,18,86.0,0.25,0.44,3,11,0.44999999999999973
cortezia,cypher,29,45,10,120.0,0.19,0.56,5,6,1.3499999999999999
cortezia,"cypher, killjoy",39,59,12,115.0,0.17,0.55,7,10,0.8700000000000001
aspas,jett,14,28,5,87.0,0.15,0.42,3,10,0.43999999999999995
aspas,"jett, neon, raze",31,59,12,89.0,0.17,0.44,5,15,0.0
xenom,omen,27,46,7,93.0,0.13,0.52,4,8,0.78
xenom,"omen, viper",39,60,11,102.0,0.15,0.55,4,10,0.7200000000000002
Verno,sova,56,55,21,158.0,0.3,0.79,3,3,2.37
xffero,cypher,41,43,9,119.0,0.15,0.67,5,6,1.4099999999999997
xffero,"cypher, killjoy, viper",64,72,17,119.0,0.17,0.64,7,7,1.2999999999999998
crazyguy,kayo,17,30,17,84.0,0.4,0.4,2,4,1.2400000000000002
crazyguy,omen,19,25,13,85.0,0.33,0.48,6,9,0.7600000000000001
crazyguy,"fade, kayo, omen",47,72,34,91.0,0.34,0.47,11,14,0.32000000000000006
Jemkin,jett,44,51,13,145.0,0.21,0.7,16,13,1.0599999999999998
Jemkin,"jett, raze, yoru",69,78,14,138.0,0.14,0.69,21,16,0.6099999999999999
Monyet,omen,33,48,18,118.0,0.3,0.55,4,9,1.1300000000000003
Monyet,"neon, omen, viper",66,74,31,130.0,0.31,0.66,5,13,0.97
Kushy,sova,55,57,18,123.0,0.22,0.67,1,2,1.9200000000000002
Kushy,"sova, vyse",62,72,22,114.0,0.22,0.62,1,5,1.48
Foxy9,deadlock,76,74,19,107.0,0.17,0.7,8,12,0.7399999999999998
Foxy9,killjoy,82,79,21,120.0,0.17,0.65,10,8,1.22
Foxy9,"deadlock, killjoy, vyse",167,170,46,112.0,0.18,0.65,20,21,-0.1499999999999999
Ash,sova,123,99,47,125.0,0.25,0.66,11,3,1.86
Ash,tejo,24,34,7,93.0,0.14,0.48,3,3,1.25
Ash,"fade, sova, tejo",158,150,57,118.0,0.22,0.62,14,7,1.3199999999999998
t3xture,jett,66,42,6,177.0,0.09,1.03,14,11,1.79
t3xture,neon,161,109,41,162.0,0.24,0.94,36,27,0.09999999999999964
t3xture,"jett, neon, raze",239,166,48,160.0,0.19,0.94,54,43,-1.5699999999999998
Munchkin,viper,160,151,71,137.0,0.31,0.69,24,25,-0.1299999999999999
Munchkin,"kayo, viper",174,170,90,134.0,0.35,0.68,25,26,-0.22999999999999998
Karon,omen,176,161,81,126.0,0.32,0.69,22,23,-0.03000000000000025
Ezeir,astra,16,15,8,161.0,0.42,0.84,2,2,2.67
Ezeir,omen,7,14,2,109.0,0.13,0.47,1,3,1.39
Ezeir,"astra, omen",23,29,10,138.0,0.29,0.68,3,5,1.8499999999999996
o0o0o,breach,10,32,7,66.0,0.21,0.29,0,2,0.9600000000000002
CB,deadlock,6,16,2,77.0,0.11,0.32,1,1,1.0999999999999999
CB,tejo,5,15,1,81.0,0.07,0.33,1,3,0.9099999999999999
CB,"deadlock, tejo",11,31,3,79.0,0.09,0.32,2,4,0.8000000000000002
GuanG,killjoy,6,14,0,74.0,0.0,0.4,2,0,1.1400000000000001
GuanG,raze,11,16,5,121.0,0.26,0.58,4,4,1.65
GuanG,"killjoy, raze",17,30,5,100.0,0.15,0.5,6,4,1.25
OBONE,vyse,15,10,1,131.0,0.05,0.79,3,2,1.9500000000000004
OBONE,yoru,5,14,1,50.0,0.07,0.33,0,3,0.6
OBONE,"vyse, yoru",20,24,2,95.0,0.06,0.59,3,5,1.0999999999999999
YOU,breach,15,9,10,112.0,0.53,0.79,0,0,2.4400000000000004
YOU,deadlock,13,5,4,145.0,0.27,0.87,5,3,2.29
YOU,"breach, deadlock",28,14,14,127.0,0.41,0.82,5,3,2.2
happywei,cypher,14,4,9,174.0,0.6,0.93,1,0,3.27
happywei,viper,19,11,9,190.0,0.47,1.0,7,1,3.27
happywei,"cypher, viper",33,15,18,183.0,0.53,0.97,8,1,3.23
coconut,omen,28,14,17,137.0,0.5,0.82,1,2,2.4899999999999998
Viva,sova,15,5,6,161.0,0.4,1.0,2,1,2.9099999999999997
Viva,tejo,10,11,6,118.0,0.32,0.53,0,2,1.8300000000000003
Viva,"sova, tejo",25,16,12,137.0,0.35,0.74,2,3,2.16
Rarga,yoru,32,22,4,158.0,0.12,0.94,4,5,2.14
Rb,breach,16,19,9,111.0,0.38,0.67,4,1,2.06
Rb,tejo,11,17,2,72.0,0.09,0.48,0,0,1.29
Rb,"breach, tejo",27,36,11,92.0,0.23,0.57,4,1,1.6199999999999999
Abo,cypher,13,18,7,123.0,0.29,0.54,1,4,1.6600000000000001
Abo,deadlock,13,16,6,118.0,0.26,0.57,2,2,1.8099999999999998
Abo,"cypher, deadlock",26,34,13,121.0,0.28,0.55,3,6,1.44
Coco,gekko,19,15,5,127.0,0.22,0.83,1,0,2.3200000000000003
Coco,tejo,24,14,5,208.0,0.21,1.0,3,0,3.29
Coco,"gekko, tejo",43,29,10,168.0,0.21,0.91,4,0,2.8
TvirusLuke,jett,15,20,3,125.0,0.13,0.63,4,7,1.3099999999999996
TvirusLuke,reyna,12,17,2,106.0,0.09,0.52,3,9,0.7699999999999999
TvirusLuke,"jett, reyna",27,37,5,116.0,0.11,0.57,7,16,0.23999999999999977
Haodong,omen,17,14,16,127.0,0.67,0.71,0,0,2.65
Haodong,viper,15,16,4,139.0,0.17,0.65,2,4,1.81
Haodong,"omen, viper",32,30,20,133.0,0.43,0.68,2,4,2.0400000000000005
Yuicaw,breach,8,18,18,66.0,0.75,0.33,0,1,1.6400000000000001
Yuicaw,gekko,12,14,6,119.0,0.26,0.52,3,2,1.77
Yuicaw,"breach, gekko",20,32,24,92.0,0.51,0.43,3,3,1.5599999999999998
Lysoar,cypher,19,15,10,167.0,0.42,0.79,3,5,2.38
Lysoar,killjoy,15,12,1,130.0,0.04,0.65,1,0,1.9900000000000002
Lysoar,"cypher, killjoy",34,27,11,149.0,0.23,0.72,4,5,1.94
Juicy,jett,26,16,4,204.0,0.17,1.13,10,3,3.04
Juicy,omen,18,17,12,139.0,0.5,0.75,2,1,2.5399999999999996
Juicy,"jett, omen",44,33,16,171.0,0.34,0.94,12,4,2.5900000000000003
Spring,neon,18,21,7,143.0,0.29,0.75,5,5,1.9699999999999998
Spring,viper,19,14,10,181.0,0.43,0.83,1,1,2.97
Spring,"neon, viper",37,35,17,162.0,0.36,0.79,6,6,2.17
SiuFatBB,sova,22,14,7,144.0,0.29,0.92,2,0,2.65
SiuFatBB,tejo,9,14,3,80.0,0.13,0.39,0,2,1.12
SiuFatBB,"sova, tejo",31,28,10,113.0,0.21,0.66,2,2,1.8
Yuicaw,breach,19,15,11,195.0,0.52,0.9,5,2,3.17
Yuicaw,cypher,12,12,4,106.0,0.19,0.57,2,4,1.42
Yuicaw,"breach, cypher",31,27,15,150.0,0.36,0.74,7,6,2.0
Lysoar,cypher,23,14,5,176.0,0.24,1.1,4,1,3.0
Lysoar,omen,16,13,10,131.0,0.48,0.76,1,2,2.3499999999999996
Lysoar,"cypher, omen",39,27,15,154.0,0.36,0.93,5,3,2.5300000000000002
Spring,neon,9,19,9,97.0,0.43,0.43,2,0,1.83
Spring,viper,14,17,2,118.0,0.1,0.67,3,2,1.75
Spring,"neon, viper",23,36,11,108.0,0.26,0.55,5,2,1.6900000000000002
Juicy,omen,15,15,12,134.0,0.57,0.71,2,2,2.42
Juicy,raze,21,14,1,192.0,0.05,1.0,3,2,2.7699999999999996
Juicy,"omen, raze",36,29,13,163.0,0.31,0.86,5,4,2.4
SiuFatBB,sova,14,13,7,124.0,0.33,0.67,1,2,2.04
SiuFatBB,tejo,20,11,5,183.0,0.24,0.95,0,2,2.82
SiuFatBB,"sova, tejo",34,24,12,154.0,0.29,0.81,1,4,2.24
nephh,breach,25,33,24,115.0,0.57,0.6,2,4,1.92
Levius,cypher,12,15,4,93.0,0.19,0.57,1,5,1.19
Levius,viper,13,13,4,109.0,0.19,0.62,1,2,1.7000000000000002
Levius,"cypher, viper",25,28,8,101.0,0.19,0.6,2,7,1.1
rushia,omen,21,35,25,94.0,0.6,0.5,4,3,1.74
Knight,tejo,38,30,12,172.0,0.29,0.9,2,3,2.6100000000000003
whzy,yoru,34,37,9,140.0,0.21,0.81,9,6,1.8199999999999998
YOU,breach,24,32,33,101.0,0.72,0.52,2,4,1.85
happywei,cypher,18,15,5,140.0,0.21,0.75,5,0,2.36
happywei,viper,11,17,7,92.0,0.32,0.5,3,3,1.4400000000000002
happywei,"cypher, viper",29,32,12,117.0,0.26,0.63,8,3,1.76
coconut,omen,27,28,24,107.0,0.52,0.59,2,4,1.7799999999999998
Viva,tejo,30,27,8,124.0,0.17,0.65,1,2,1.86
Rarga,yoru,56,31,11,229.0,0.24,1.22,12,8,2.95
Jieni7,breach,12,17,5,91.0,0.21,0.5,1,2,1.4200000000000002
Jieni7,neon,13,17,3,95.0,0.14,0.59,4,7,0.9799999999999999
Jieni7,"breach, neon",25,34,8,93.0,0.17,0.54,5,9,0.7400000000000001
CHICHOO,cypher,14,16,3,113.0,0.13,0.58,1,2,1.64
CHICHOO,vyse,26,14,5,222.0,0.23,1.18,1,1,3.53
CHICHOO,"cypher, vyse",40,30,8,165.0,0.17,0.87,2,3,2.3899999999999997
ZmjjKK,iso,12,20,5,127.0,0.23,0.55,0,3,1.7499999999999998
ZmjjKK,yoru,17,20,2,126.0,0.08,0.71,7,6,1.4499999999999997
ZmjjKK,"iso, yoru",29,40,7,126.0,0.15,0.63,7,9,1.1400000000000001
Smoggy,omen,26,32,18,109.0,0.39,0.57,3,2,1.8499999999999999
nobody,sova,11,15,4,102.0,0.18,0.5,2,1,1.5999999999999999
nobody,tejo,19,15,3,163.0,0.13,0.79,2,1,2.4499999999999997
nobody,"sova, tejo",30,30,7,134.0,0.15,0.65,4,2,1.9400000000000002
coconut,astra,14,13,14,139.0,0.7,0.7,1,0,2.79
coconut,omen,15,16,5,99.0,0.19,0.58,1,1,1.66
coconut,"astra, omen",29,29,19,116.0,0.41,0.63,2,1,2.1
YOU,breach,19,18,11,125.0,0.42,0.73,3,2,2.1999999999999997
YOU,vyse,12,14,2,99.0,0.1,0.6,2,1,1.5899999999999999
YOU,"breach, vyse",31,32,13,114.0,0.28,0.67,5,3,1.7899999999999998
Rarga,chamber,23,10,3,194.0,0.15,1.15,4,0,3.2399999999999998
Rarga,yoru,20,21,5,132.0,0.19,0.77,4,7,1.58
Rarga,"chamber, yoru",43,31,8,159.0,0.17,0.93,8,7,1.9900000000000002
Viva,sova,13,12,7,118.0,0.35,0.65,3,2,1.9799999999999998
Viva,tejo,19,17,5,155.0,0.19,0.73,0,2,2.2699999999999996
Viva,"sova, tejo",32,29,12,139.0,0.26,0.7,3,4,1.9499999999999997
happywei,viper,18,19,10,146.0,0.38,0.69,2,4,2.13
happywei,yoru,19,15,3,185.0,0.15,0.95,5,2,2.75
happywei,"viper, yoru",37,34,13,163.0,0.28,0.8,7,6,2.11
Spring,astra,11,16,7,117.0,0.35,0.55,1,3,1.7699999999999998
Spring,viper,12,19,4,84.0,0.15,0.46,2,2,1.25
Spring,"astra, viper",23,35,11,98.0,0.24,0.5,3,5,1.22
Yuicaw,breach,27,18,7,180.0,0.27,1.04,5,1,3.0100000000000002
Yuicaw,chamber,21,14,1,182.0,0.05,1.05,1,3,2.62
Yuicaw,"breach, chamber",48,32,8,181.0,0.17,1.04,6,4,2.62
Juicy,neon,22,19,7,161.0,0.27,0.85,7,5,2.2300000000000004
Juicy,yoru,12,19,1,106.0,0.05,0.6,3,7,1.0099999999999998
Juicy,"neon, yoru",34,38,8,137.0,0.17,0.74,10,12,1.08
Lysoar,omen,16,19,12,111.0,0.46,0.62,2,0,2.1900000000000004
Lysoar,vyse,13,16,2,129.0,0.1,0.65,0,0,2.04
Lysoar,"omen, vyse",29,35,14,119.0,0.3,0.63,2,0,2.12
SiuFatBB,tejo,21,32,11,106.0,0.24,0.46,0,4,1.3599999999999999
rushia,astra,24,14,5,174.0,0.24,1.14,5,1,3.02
rushia,brimstone,19,16,18,120.0,0.64,0.68,3,3,2.2199999999999998
rushia,omen,35,34,18,124.0,0.37,0.71,6,4,1.9200000000000004
rushia,"astra, brimstone, omen",78,64,41,134.0,0.42,0.8,14,8,1.76
nephh,breach,49,50,31,102.0,0.4,0.64,4,4,1.6600000000000001
nephh,tejo,12,14,8,122.0,0.38,0.57,0,3,1.8699999999999999
nephh,"breach, tejo",61,64,39,106.0,0.4,0.62,4,7,1.38
Levius,cypher,26,37,19,95.0,0.35,0.48,6,5,1.2799999999999998
Levius,viper,13,16,6,122.0,0.26,0.57,4,1,1.9499999999999997
Levius,vyse,12,15,8,114.0,0.38,0.57,1,1,1.9899999999999998
Levius,"cypher, viper, vyse",51,68,33,106.0,0.34,0.52,11,7,1.2200000000000002
Knight,fade,17,12,11,129.0,0.52,0.81,2,2,2.42
Knight,tejo,44,53,20,122.0,0.26,0.57,3,5,1.5499999999999998
Knight,"fade, tejo",61,65,31,124.0,0.32,0.62,5,7,1.4799999999999995
whzy,neon,51,35,12,192.0,0.24,1.0,13,5,2.66
whzy,yoru,41,32,11,153.0,0.23,0.87,11,6,2.03
whzy,"neon, yoru",92,67,23,173.0,0.23,0.94,24,11,1.7999999999999998
coconut,astra,15,17,7,145.0,0.33,0.71,1,1,2.39
coconut,breach,18,19,5,109.0,0.18,0.64,0,2,1.7100000000000002
coconut,omen,41,34,20,142.0,0.41,0.84,3,6,2.07
coconut,"astra, breach, omen",74,70,32,133.0,0.33,0.76,4,9,1.52
YOU,breach,25,28,30,103.0,0.61,0.51,2,2,1.9500000000000004
YOU,brimstone,23,18,17,161.0,0.61,0.82,0,1,2.94
YOU,vyse,11,17,6,122.0,0.29,0.52,1,2,1.8300000000000003
YOU,"breach, brimstone, vyse",59,63,53,124.0,0.54,0.6,3,5,1.88
Rarga,chamber,18,15,2,156.0,0.1,0.86,4,3,2.2199999999999998
Rarga,neon,15,25,4,107.0,0.14,0.54,6,7,1.0499999999999998
Rarga,yoru,45,30,9,163.0,0.18,0.92,7,12,1.5299999999999998
Rarga,"chamber, neon, yoru",78,70,15,146.0,0.15,0.8,17,22,0.20999999999999996
happywei,cypher,41,38,7,132.0,0.13,0.76,9,8,1.41
happywei,viper,17,17,6,151.0,0.26,0.74,2,3,2.21
happywei,yoru,9,18,5,102.0,0.24,0.43,3,5,1.19
happywei,"cypher, viper, yoru",67,73,18,130.0,0.18,0.68,14,16,0.56
Viva,sova,13,17,9,130.0,0.43,0.62,0,1,2.25
Viva,tejo,37,50,22,98.0,0.29,0.48,2,5,1.25
Viva,"sova, tejo",50,67,31,104.0,0.32,0.51,2,6,1.27
Ezeir,astra,10,15,9,105.0,0.41,0.45,1,3,1.61
Ezeir,omen,7,16,4,84.0,0.24,0.41,2,3,1.1899999999999997
Ezeir,"astra, omen",17,31,13,96.0,0.33,0.44,3,6,1.13
o0o0o,breach,6,15,5,66.0,0.29,0.35,1,1,1.1999999999999997
o0o0o,skye,11,16,5,92.0,0.23,0.5,1,0,1.65
o0o0o,"breach, skye",17,31,10,81.0,0.26,0.44,2,1,1.41
CB,deadlock,12,15,6,148.0,0.35,0.71,1,3,2.24
CB,raze,22,14,1,166.0,0.05,1.0,7,3,2.41
CB,"deadlock, raze",34,29,7,158.0,0.18,0.87,8,6,2.03
OBONE,deadlock,7,19,4,50.0,0.18,0.32,2,3,0.7
OBONE,vyse,10,13,5,116.0,0.29,0.59,0,0,2.04
OBONE,"deadlock, vyse",17,32,9,79.0,0.23,0.44,2,3,1.16
GuanG,raze,17,13,1,162.0,0.06,1.0,1,5,2.18
GuanG,vyse,12,16,7,131.0,0.32,0.55,0,2,1.9800000000000002
GuanG,"raze, vyse",29,29,8,144.0,0.21,0.74,1,7,1.6899999999999995
Biank,breach,27,21,15,118.0,0.38,0.69,1,1,2.15
LuoK1ng,omen,36,22,20,176.0,0.51,0.92,4,2,2.99
Midi,tejo,24,22,15,128.0,0.38,0.62,1,3,1.9800000000000002
heybay,viper,31,23,11,147.0,0.28,0.79,5,3,2.24
Kai,yoru,34,26,5,154.0,0.13,0.87,12,7,1.8399999999999999
Nicc,breach,35,39,43,122.0,0.72,0.58,3,5,2.0199999999999996
Nicc,fade,8,13,2,135.0,0.14,0.57,0,1,1.96
Nicc,"breach, fade",43,52,45,125.0,0.61,0.58,3,6,1.8399999999999999
Flex1n,brimstone,19,24,12,123.0,0.46,0.73,0,2,2.2199999999999998
Flex1n,omen,40,33,20,143.0,0.42,0.83,8,3,2.38
Flex1n,"brimstone, omen",59,57,32,136.0,0.43,0.8,8,5,2.09
vo0kashu,cypher,23,18,10,139.0,0.29,0.68,3,0,2.36
vo0kashu,vyse,29,33,8,145.0,0.2,0.73,4,6,1.7799999999999998
vo0kashu,"cypher, vyse",52,51,18,142.0,0.24,0.7,7,6,1.7599999999999998
SpiritZ1,raze,23,16,4,154.0,0.15,0.88,3,6,1.9700000000000002
SpiritZ1,yoru,36,37,6,145.0,0.13,0.75,11,9,1.4300000000000002
SpiritZ1,"raze, yoru",59,53,10,148.0,0.14,0.8,14,15,0.9199999999999999
Cangshu,tejo,40,34,19,135.0,0.32,0.67,3,3,2.04
Cangshu,viper,3,13,2,51.0,0.14,0.21,0,4,0.45999999999999996
Cangshu,"tejo, viper",43,47,21,119.0,0.28,0.58,3,7,1.3499999999999996
Coco,breach,14,22,10,116.0,0.38,0.54,0,1,1.98
Coco,tejo,32,33,10,120.0,0.21,0.67,4,5,1.58
Coco,"breach, tejo",46,55,20,118.0,0.27,0.62,4,6,1.4699999999999998
Haodong,brimstone,12,21,16,92.0,0.62,0.46,1,1,1.9
Haodong,omen,12,6,8,128.0,0.57,0.86,1,1,2.61
Haodong,viper,20,21,10,97.0,0.29,0.59,2,2,1.65
Haodong,"brimstone, omen, viper",44,48,34,101.0,0.46,0.59,4,4,1.6600000000000001
Abo,cypher,21,20,2,138.0,0.08,0.81,6,3,1.97
Abo,deadlock,35,28,13,125.0,0.27,0.73,3,3,1.95
Abo,"cypher, deadlock",56,48,15,129.0,0.2,0.76,9,6,1.65
TvirusLuke,jett,17,8,2,194.0,0.14,1.21,5,1,3.19
TvirusLuke,raze,34,46,11,116.0,0.18,0.57,8,13,0.6099999999999999
TvirusLuke,"jett, raze",51,54,13,131.0,0.18,0.69,13,14,0.7799999999999996
Rb,kayo,8,8,22,126.0,1.57,0.57,2,1,3.3000000000000003
Rb,omen,29,25,8,156.0,0.24,0.85,4,2,2.4499999999999997
Rb,tejo,26,19,3,173.0,0.12,1.0,3,2,2.65
Rb,"kayo, omen, tejo",63,52,33,156.0,0.45,0.85,9,5,2.3600000000000003
nephh,breach,35,18,18,171.0,0.47,0.92,2,4,2.7
rushia,brimstone,12,13,15,106.0,0.71,0.57,2,2,2.1399999999999997
rushia,omen,14,6,12,115.0,0.71,0.82,0,2,2.4799999999999995
rushia,"brimstone, omen",26,19,27,110.0,0.71,0.68,2,4,2.0900000000000003
